[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-02 19:17:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-02 19:17:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034\
[2024-11-02 19:17:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mileniyamjiwane/
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:582. Processed Pages: 50
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 50 of 582 files
[2024-11-02 19:18:02] [trait-can-process-pages.php:110] Total pages: 582; Pages remaining: 532
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 582 files
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:582. Processed Pages: 100
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 100 of 582 files
[2024-11-02 19:18:02] [trait-can-process-pages.php:110] Total pages: 582; Pages remaining: 482
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 582 files
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/color-thief
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/dialog
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/dialog
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/eicons
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:582. Processed Pages: 150
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 150 of 582 files
[2024-11-02 19:18:02] [trait-can-process-pages.php:110] Total pages: 582; Pages remaining: 432
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-02 19:18:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 582 files
[2024-11-02 19:18:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/eicons/fonts
